je_id,posting_date,value_date,amount,currency,dr_account,cr_account,description,status,approver
JE00007516,2022-11-10 03:00:00,2022-11-10 03:00:00,25672.77,USD,ACC001270,ACC000308,Journal entry 7516,posted,User10
JE00007517,2022-11-10 04:00:00,2022-11-10 04:00:00,43532.34,USD,ACC000269,ACC003650,Journal entry 7517,posted,User28
JE00007518,2022-11-10 05:00:00,2022-11-10 05:00:00,33654.6,USD,ACC003504,ACC001329,Journal entry 7518,posted,User26
JE00007519,2022-11-10 06:00:00,2022-11-10 06:00:00,18196.97,USD,ACC001761,ACC000055,Journal entry 7519,posted,User8
JE00007520,2022-11-10 07:00:00,2022-11-10 07:00:00,1082.75,EUR,ACC002752,ACC004015,Journal entry 7520,posted,User27
JE00007521,2022-11-10 08:00:00,2022-11-10 08:00:00,3052.17,USD,ACC002753,ACC002121,Journal entry 7521,posted,
JE00007522,2022-11-10 09:00:00,2022-11-10 09:00:00,17654.73,USD,ACC003853,ACC002765,Journal entry 7522,posted,User24
JE00007523,2022-11-10 10:00:00,2022-11-10 10:00:00,23159.06,USD,ACC003812,ACC003920,Journal entry 7523,pending,User29
JE00007524,2022-11-10 11:00:00,2022-11-10 11:00:00,8426.87,USD,ACC002818,ACC001646,Journal entry 7524,posted,User42
JE00007525,2022-11-10 12:00:00,2022-11-10 12:00:00,9547.48,USD,ACC004191,ACC004084,Journal entry 7525,posted,User9
JE00007526,2022-11-10 13:00:00,2022-11-10 13:00:00,4968313.221500001,USD,ACC002847,ACC002917,Journal entry 7526,posted,User16
JE00007527,2022-11-10 14:00:00,2022-11-10 14:00:00,39047.62,USD,ACC000131,ACC002839,Journal entry 7527,posted,User44
JE00007528,2022-11-10 15:00:00,2022-11-10 15:00:00,38587.26,EUR,ACC004292,ACC001343,Journal entry 7528,posted,User8
JE00007529,2022-11-10 16:00:00,2022-11-10 16:00:00,19208.66,USD,ACC003848,ACC003945,Journal entry 7529,posted,User13
JE00007530,2022-11-10 17:00:00,2022-11-10 17:00:00,8700.98,USD,ACC002124,ACC001206,Journal entry 7530,reversed,User14
JE00007531,2022-11-10 18:00:00,2022-11-10 18:00:00,5634.33,GBP,ACC001933,ACC003096,Journal entry 7531,posted,User41
JE00007532,2022-11-10 19:00:00,2022-11-10 19:00:00,4447.75,GBP,ACC004476,ACC004142,Journal entry 7532,posted,User8
JE00007533,2022-11-10 20:00:00,2022-11-10 20:00:00,4968313.221500001,USD,ACC002129,ACC000583,Journal entry 7533,posted,User19
JE00007534,2022-11-10 21:00:00,2022-11-10 21:00:00,2372.57,GBP,ACC001862,ACC002001,Journal entry 7534,posted,User20
JE00007535,2022-11-10 22:00:00,2022-11-10 22:00:00,16748.39,EUR,ACC003663,ACC003388,Journal entry 7535,posted,User4
JE00007536,2022-11-10 23:00:00,2022-11-10 23:00:00,48080.51,USD,ACC001643,ACC001370,Journal entry 7536,posted,User6
JE00007537,2022-11-11 00:00:00,2022-11-11 00:00:00,25424.48,USD,ACC002020,ACC000140,Journal entry 7537,pending,User19
JE00007538,2022-11-11 01:00:00,2022-11-11 01:00:00,41149.97,USD,ACC003898,ACC002046,Journal entry 7538,posted,User5
JE00007539,2022-11-11 02:00:00,2022-11-11 02:00:00,6550.37,USD,ACC001117,ACC002484,Journal entry 7539,posted,User48
JE00007540,2022-11-11 03:00:00,2022-11-11 03:00:00,13477.13,GBP,ACC000058,ACC004604,Journal entry 7540,posted,User23
JE00007541,2022-11-11 04:00:00,2022-11-11 04:00:00,47332.67,USD,ACC001683,ACC004037,Journal entry 7541,posted,User1
JE00007542,2022-11-11 05:00:00,2022-11-11 05:00:00,19239.24,USD,ACC000861,ACC000904,Journal entry 7542,posted,User30
JE00007543,2023-01-09 06:00:00,2022-11-11 06:00:00,32455.47,USD,ACC001809,ACC001386,Journal entry 7543,posted,User38
JE00007544,2022-11-11 07:00:00,2022-11-11 07:00:00,48808.73,USD,ACC000359,ACC000927,Journal entry 7544,reversed,User30
JE00007545,2022-11-11 08:00:00,2022-11-11 08:00:00,27584.31,EUR,ACC002947,ACC004554,Journal entry 7545,posted,User28
JE00007546,2022-11-11 09:00:00,2022-11-11 09:00:00,15336.76,USD,ACC002561,ACC001769,Journal entry 7546,posted,User5
JE00007547,2022-11-11 10:00:00,2022-11-11 10:00:00,26644.23,USD,ACC001362,ACC001362,Journal entry 7547,posted,User36
JE00007548,2022-11-11 11:00:00,2022-11-11 11:00:00,2826.4,USD,ACC003141,ACC000303,Journal entry 7548,posted,User48
JE00007549,2022-11-11 12:00:00,2022-11-11 12:00:00,5707.26,EUR,ACC000723,ACC002795,Journal entry 7549,posted,User18
JE00007550,2022-11-11 13:00:00,2022-11-11 13:00:00,4968313.221500001,EUR,ACC000052,ACC000375,Journal entry 7550,posted,User6
JE00007551,2022-11-11 14:00:00,2022-11-11 14:00:00,44222.08,USD,ACC002385,ACC002773,Journal entry 7551,posted,User11
JE00007552,2022-11-11 15:00:00,2022-11-11 15:00:00,33596.89,USD,ACC000808,ACC000055,Journal entry 7552,posted,User33
JE00007553,2022-11-11 16:00:00,2022-11-11 16:00:00,14986.66,USD,ACC004280,ACC000782,Journal entry 7553,pending,User32
JE00007554,2022-11-11 17:00:00,2022-11-11 17:00:00,11135.95,USD,ACC001513,ACC000731,Journal entry 7554,pending,User44
JE00007555,2022-11-11 18:00:00,2022-11-11 18:00:00,34185.52,USD,ACC002144,ACC003546,Journal entry 7555,posted,User20
JE00007556,2022-11-11 19:00:00,2022-11-11 19:00:00,45984.65,USD,ACC001472,ACC003202,Journal entry 7556,pending,
JE00007557,2022-11-11 20:00:00,2022-11-11 20:00:00,15027.04,EUR,ACC002169,ACC002792,Journal entry 7557,posted,User14
JE00007558,2022-11-12 21:00:00,2022-11-11 21:00:00,16145.8,USD,ACC000486,ACC000983,Journal entry 7558,posted,User26
JE00007559,2022-11-11 22:00:00,2022-11-11 22:00:00,42726.61,USD,ACC004670,ACC001330,Journal entry 7559,posted,User33
JE00007560,2022-11-11 23:00:00,2022-11-11 23:00:00,44679.45,GBP,ACC000865,ACC001889,Journal entry 7560,posted,User14
JE00007561,2022-11-12 00:00:00,2022-11-12 00:00:00,45710.42,USD,ACC001978,ACC004895,Journal entry 7561,posted,User19
JE00007562,2022-11-12 01:00:00,2022-11-12 01:00:00,14728.39,GBP,ACC004236,ACC003528,Journal entry 7562,posted,User41
JE00007563,2022-11-12 02:00:00,2022-11-12 02:00:00,6103.6,USD,ACC002133,ACC000158,Journal entry 7563,posted,User29
JE00007564,2022-11-12 03:00:00,2022-11-12 03:00:00,22055.88,GBP,ACC003503,ACC000160,Journal entry 7564,posted,User31
JE00007565,2022-11-20 04:00:00,2022-11-12 04:00:00,14858.67,USD,ACC000342,ACC001739,Journal entry 7565,posted,User31
JE00007566,2022-11-12 05:00:00,2022-11-12 05:00:00,44204.95,EUR,ACC001481,ACC001046,Journal entry 7566,reversed,User39
JE00007567,2022-11-12 06:00:00,2022-11-12 06:00:00,1928.08,EUR,ACC003800,ACC002036,Journal entry 7567,posted,User48
JE00007568,2022-11-12 07:00:00,2022-11-12 07:00:00,31730.64,USD,ACC001318,ACC004980,Journal entry 7568,posted,User20
JE00007569,2022-11-12 08:00:00,2022-11-12 08:00:00,45318.45,USD,ACC002070,ACC002070,Journal entry 7569,posted,User18
JE00007570,2022-11-12 09:00:00,2022-11-12 09:00:00,48835.85,USD,ACC000401,ACC002985,Journal entry 7570,reversed,User45
JE00007571,2022-11-12 10:00:00,2022-11-12 10:00:00,4968313.221500001,USD,ACC002523,ACC002414,Journal entry 7571,posted,User24
JE00007572,2022-11-12 11:00:00,2022-11-12 11:00:00,47501.16,GBP,ACC001745,ACC003300,Journal entry 7572,posted,User46
JE00007573,2022-11-12 12:00:00,2022-11-12 12:00:00,4968313.221500001,USD,ACC004302,ACC002734,Journal entry 7573,posted,User44
JE00007574,2022-11-12 13:00:00,2022-11-12 13:00:00,18027.99,EUR,ACC001991,ACC002581,Journal entry 7574,posted,User37
JE00007575,2022-11-12 14:00:00,2022-11-12 14:00:00,534.86,USD,ACC004136,ACC001381,Journal entry 7575,posted,User36
JE00007576,2022-11-12 15:00:00,2022-11-12 15:00:00,49061.07,USD,ACC004521,ACC004830,Journal entry 7576,pending,User47
JE00007577,2022-11-12 16:00:00,2022-11-12 16:00:00,45146.05,GBP,ACC004196,ACC001338,Journal entry 7577,posted,User14
JE00007578,2022-11-12 17:00:00,2022-11-12 17:00:00,1499.82,USD,ACC003716,ACC000722,Journal entry 7578,posted,User23
JE00007579,2022-11-12 18:00:00,2022-11-12 18:00:00,1004.82,USD,ACC002920,ACC000480,Journal entry 7579,reversed,User27
JE00007580,2022-11-12 19:00:00,2022-11-12 19:00:00,18411.78,USD,ACC002396,ACC000337,Journal entry 7580,posted,User10
JE00007581,2022-11-12 20:00:00,2022-11-12 20:00:00,13001.04,USD,ACC000407,ACC001766,Journal entry 7581,posted,User26
JE00007582,2022-11-12 21:00:00,2022-11-12 21:00:00,4968313.221500001,USD,ACC000675,ACC000675,Journal entry 7582,posted,User33
JE00007583,2022-11-12 22:00:00,2022-11-12 22:00:00,8108.17,USD,ACC001902,ACC000774,Journal entry 7583,posted,User25
JE00007584,2022-11-12 23:00:00,2022-11-12 23:00:00,39553.41,USD,ACC003281,ACC000021,Journal entry 7584,posted,User33
JE00007585,2022-11-13 00:00:00,2022-11-13 00:00:00,27767.54,EUR,ACC000025,ACC002650,Journal entry 7585,posted,User5
JE00007586,2022-11-13 01:00:00,2022-11-13 01:00:00,4968313.221500001,USD,ACC004681,ACC002808,Journal entry 7586,posted,User25
JE00007587,2022-11-13 02:00:00,2022-11-13 02:00:00,7371.42,USD,ACC004964,ACC002817,Journal entry 7587,reversed,User46
JE00007588,2022-11-13 03:00:00,2022-11-13 03:00:00,49884.8,USD,ACC000391,ACC000008,Journal entry 7588,posted,User13
JE00007589,2022-11-13 04:00:00,2022-11-13 04:00:00,30937.51,USD,ACC000482,ACC001016,Journal entry 7589,posted,User23
JE00007590,2022-11-13 05:00:00,2022-11-13 05:00:00,22025.17,EUR,ACC004244,ACC001742,Journal entry 7590,posted,User31
JE00007591,2022-11-13 06:00:00,2022-11-13 06:00:00,18619.27,USD,ACC001000,ACC003699,Journal entry 7591,posted,User31
JE00007592,2022-11-13 07:00:00,2022-11-13 07:00:00,45295.84,USD,ACC000901,ACC003255,Journal entry 7592,posted,User9
JE00007593,2022-11-13 08:00:00,2022-11-13 08:00:00,41077.47,USD,ACC000937,ACC004073,Journal entry 7593,posted,User6
JE00007594,2022-11-13 09:00:00,2022-11-13 09:00:00,40578.17,USD,ACC003507,ACC002737,Journal entry 7594,pending,
JE00007595,2022-11-13 10:00:00,2022-11-13 10:00:00,30848.3,USD,ACC000664,ACC002018,Journal entry 7595,posted,User27
JE00007596,2022-11-13 11:00:00,2022-11-13 11:00:00,44409.03,USD,ACC000920,ACC002800,Journal entry 7596,pending,User45
JE00007597,2022-11-13 12:00:00,2022-11-13 12:00:00,15033.99,USD,ACC001989,ACC001925,Journal entry 7597,posted,User49
JE00007598,2022-11-13 13:00:00,2022-11-13 13:00:00,35214.94,USD,ACC003001,ACC000787,Journal entry 7598,posted,User9
JE00007599,2022-11-13 14:00:00,2022-11-13 14:00:00,20281.94,USD,ACC004951,ACC002880,Journal entry 7599,posted,
JE00007600,2022-11-13 15:00:00,2022-11-13 15:00:00,30039.94,USD,ACC001189,ACC001474,Journal entry 7600,reversed,User41
JE00007601,2022-11-13 16:00:00,2022-11-13 16:00:00,49907.83,USD,ACC001275,ACC001323,Journal entry 7601,posted,User15
JE00007602,2022-11-13 17:00:00,2022-11-13 17:00:00,49227.79,USD,ACC002709,ACC003551,Journal entry 7602,posted,User10
JE00007603,2022-11-13 18:00:00,2022-11-13 18:00:00,25679.69,USD,ACC002089,ACC000331,Journal entry 7603,posted,User8
JE00007604,2022-11-13 19:00:00,2022-11-13 19:00:00,28735.79,USD,ACC003001,ACC000117,Journal entry 7604,posted,
JE00007605,2022-11-13 20:00:00,2022-11-13 20:00:00,44876.36,USD,ACC001233,ACC001233,Journal entry 7605,posted,User19
JE00007606,2022-11-13 21:00:00,2022-11-13 21:00:00,49283.22,USD,ACC003093,ACC002977,Journal entry 7606,posted,User46
JE00007607,2022-11-13 22:00:00,2022-11-13 22:00:00,38952.53,USD,ACC004628,ACC004200,Journal entry 7607,posted,
JE00007608,2022-11-13 23:00:00,2022-11-13 23:00:00,3352.7,USD,ACC003414,ACC002586,Journal entry 7608,posted,User5
JE00007609,2022-12-27 00:00:00,2022-11-14 00:00:00,16199.72,USD,ACC003676,ACC001294,Journal entry 7609,posted,
JE00007610,2022-11-14 01:00:00,2022-11-14 01:00:00,44838.46,USD,ACC000346,ACC001720,Journal entry 7610,posted,User5
JE00007611,2022-11-14 02:00:00,2022-11-14 02:00:00,38440.79,USD,ACC004512,ACC001893,Journal entry 7611,posted,User36
JE00007612,2022-11-14 03:00:00,2022-11-14 03:00:00,37137.43,USD,ACC003517,ACC001674,Journal entry 7612,posted,User47
JE00007613,2022-11-14 04:00:00,2022-11-14 04:00:00,33429.37,USD,ACC003136,ACC003344,Journal entry 7613,posted,User17
JE00007614,2022-11-14 05:00:00,2022-11-14 05:00:00,20821.67,USD,ACC000773,ACC003995,Journal entry 7614,posted,User8
JE00007615,2022-11-14 06:00:00,2022-11-14 06:00:00,20221.74,USD,ACC002769,ACC003545,Journal entry 7615,posted,
JE00007616,2022-11-14 07:00:00,2022-11-14 07:00:00,40465.73,EUR,ACC003386,ACC001910,Journal entry 7616,posted,User17
JE00007617,2022-11-14 08:00:00,2022-11-14 08:00:00,4968313.221500001,GBP,ACC003118,ACC001438,Journal entry 7617,posted,User47
JE00007618,2022-11-14 09:00:00,2022-11-14 09:00:00,34273.11,USD,ACC000621,ACC000400,Journal entry 7618,posted,User23
JE00007619,2022-11-14 10:00:00,2022-11-14 10:00:00,36337.81,USD,ACC000206,ACC003990,Journal entry 7619,posted,
JE00007620,2022-11-14 11:00:00,2022-11-14 11:00:00,42243.34,USD,ACC002398,ACC004811,Journal entry 7620,posted,User1
JE00007621,2022-11-14 12:00:00,2022-11-14 12:00:00,16062.29,EUR,ACC003587,ACC000275,Journal entry 7621,posted,User33
JE00007622,2022-12-31 13:00:00,2022-11-14 13:00:00,37120.27,USD,ACC001934,ACC000652,Journal entry 7622,posted,User10
JE00007623,2022-11-14 14:00:00,2022-11-14 14:00:00,5413.85,USD,ACC003438,ACC001073,Journal entry 7623,posted,User34
JE00007624,2022-11-14 15:00:00,2022-11-14 15:00:00,4968313.221500001,EUR,ACC004837,ACC003988,Journal entry 7624,posted,User41
JE00007625,2022-11-14 16:00:00,2022-11-14 16:00:00,20925.07,USD,ACC004448,ACC001082,Journal entry 7625,posted,User38
JE00007626,2022-11-14 17:00:00,2022-11-14 17:00:00,2855.77,USD,ACC003155,ACC000070,Journal entry 7626,posted,
JE00007627,2022-11-14 18:00:00,2022-11-14 18:00:00,47390.15,USD,ACC003642,ACC001680,Journal entry 7627,reversed,User32
JE00007628,2022-11-14 19:00:00,2022-11-14 19:00:00,45104.6,USD,ACC000442,ACC001822,Journal entry 7628,posted,User20
JE00007629,2022-11-14 20:00:00,2022-11-14 20:00:00,2541.79,EUR,ACC000427,ACC001977,Journal entry 7629,posted,User35
JE00007630,2022-12-13 21:00:00,2022-11-14 21:00:00,41931.75,USD,ACC003505,ACC003505,Journal entry 7630,pending,User34
JE00007631,2022-11-14 22:00:00,2022-11-14 22:00:00,25492.82,USD,ACC004006,ACC001210,Journal entry 7631,posted,User10
JE00007632,2022-11-14 23:00:00,2022-11-14 23:00:00,4968313.221500001,USD,ACC000971,ACC000149,Journal entry 7632,posted,User16
JE00007633,2022-11-15 00:00:00,2022-11-15 00:00:00,44357.87,USD,ACC002963,ACC000537,Journal entry 7633,posted,User38
JE00007634,2022-11-15 01:00:00,2022-11-15 01:00:00,28891.03,EUR,ACC001431,ACC003671,Journal entry 7634,posted,User22
JE00007635,2022-11-15 02:00:00,2022-11-15 02:00:00,5904.72,EUR,ACC000543,ACC003299,Journal entry 7635,posted,User12
JE00007636,2022-11-15 03:00:00,2022-11-15 03:00:00,228.67,GBP,ACC001893,ACC001303,Journal entry 7636,posted,User49
JE00007637,2022-11-15 04:00:00,2022-11-15 04:00:00,24896.38,EUR,ACC002239,ACC004704,Journal entry 7637,posted,User43
JE00007638,2022-11-15 05:00:00,2022-11-15 05:00:00,47466.68,USD,ACC003882,ACC003882,Journal entry 7638,reversed,User38
JE00007639,2022-11-15 06:00:00,2022-11-15 06:00:00,28673.83,USD,ACC004323,ACC003985,Journal entry 7639,posted,
JE00007640,2022-12-18 07:00:00,2022-11-15 07:00:00,18709.66,USD,ACC004721,ACC003962,Journal entry 7640,posted,
JE00007641,2022-11-15 08:00:00,2022-11-15 08:00:00,1643.01,USD,ACC000523,ACC001501,Journal entry 7641,posted,User47
JE00007642,2022-11-15 09:00:00,2022-11-15 09:00:00,45757.47,USD,ACC004622,ACC002956,Journal entry 7642,posted,User26
JE00007643,2022-11-15 10:00:00,2022-11-15 10:00:00,16425.12,USD,ACC002589,ACC002966,Journal entry 7643,pending,User41
JE00007644,2022-11-15 11:00:00,2022-11-15 11:00:00,35268.39,USD,ACC000854,ACC002279,Journal entry 7644,posted,User42
JE00007645,2022-11-15 12:00:00,2022-11-15 12:00:00,34742.44,EUR,ACC003237,ACC003177,Journal entry 7645,posted,User40
JE00007646,2022-11-15 13:00:00,2022-11-15 13:00:00,4968313.221500001,USD,ACC000303,ACC001681,Journal entry 7646,posted,User30
JE00007647,2022-11-15 14:00:00,2022-11-15 14:00:00,3282.5,USD,ACC002309,ACC000491,Journal entry 7647,posted,User17
JE00007648,2022-11-15 15:00:00,2022-11-15 15:00:00,19311.52,EUR,ACC004143,ACC000226,Journal entry 7648,posted,User17
JE00007649,2022-11-15 16:00:00,2022-11-15 16:00:00,15924.84,USD,ACC004857,ACC002235,Journal entry 7649,posted,User40
JE00007650,2022-11-15 17:00:00,2022-11-15 17:00:00,35042.79,USD,ACC001442,ACC004566,Journal entry 7650,posted,User21
JE00007651,2022-11-15 18:00:00,2022-11-15 18:00:00,41007.15,USD,ACC000873,ACC001072,Journal entry 7651,posted,User13
JE00007652,2022-11-15 19:00:00,2022-11-15 19:00:00,11200.03,EUR,ACC002915,ACC002960,Journal entry 7652,posted,User9
JE00007653,2022-11-15 20:00:00,2022-11-15 20:00:00,26458.73,EUR,ACC000787,ACC000821,Journal entry 7653,posted,User31
JE00007654,2022-12-15 21:00:00,2022-11-15 21:00:00,2126.36,USD,ACC004894,ACC003158,Journal entry 7654,posted,User48
JE00007655,2022-11-15 22:00:00,2022-11-15 22:00:00,10791.37,USD,ACC001639,ACC000921,Journal entry 7655,pending,User19
JE00007656,2022-11-15 23:00:00,2022-11-15 23:00:00,38111.9,USD,ACC000933,ACC002203,Journal entry 7656,posted,
JE00007657,2022-11-16 00:00:00,2022-11-16 00:00:00,39690.58,USD,ACC001191,ACC004042,Journal entry 7657,posted,User16
JE00007658,2022-11-16 01:00:00,2022-11-16 01:00:00,38842.58,EUR,ACC001875,ACC001864,Journal entry 7658,posted,User20
JE00007659,2022-11-16 02:00:00,2022-11-16 02:00:00,7205.16,USD,ACC003709,ACC004671,Journal entry 7659,posted,User21
JE00007660,2022-11-16 03:00:00,2022-11-16 03:00:00,27596.63,EUR,ACC004338,ACC000234,Journal entry 7660,posted,User18
JE00007661,2022-11-16 04:00:00,2022-11-16 04:00:00,21193.15,GBP,ACC003682,ACC000420,Journal entry 7661,posted,User42
JE00007662,2023-02-06 05:00:00,2022-11-16 05:00:00,49575.17,USD,ACC003250,ACC000845,Journal entry 7662,pending,User45
JE00007663,2022-11-16 06:00:00,2022-11-16 06:00:00,32738.09,GBP,ACC001351,ACC001220,Journal entry 7663,posted,User14
JE00007664,2022-11-16 07:00:00,2022-11-16 07:00:00,4968313.221500001,USD,ACC004688,ACC002128,Journal entry 7664,posted,User18
JE00007665,2022-11-16 08:00:00,2022-11-16 08:00:00,7352.98,USD,ACC004999,ACC004570,Journal entry 7665,posted,User1
JE00007666,2022-11-16 09:00:00,2022-11-16 09:00:00,4968313.221500001,EUR,ACC003159,ACC001209,Journal entry 7666,posted,User38
JE00007667,2022-11-16 10:00:00,2022-11-16 10:00:00,38603.22,USD,ACC003916,ACC001785,Journal entry 7667,posted,User35
JE00007668,2022-11-16 11:00:00,2022-11-16 11:00:00,18456.1,GBP,ACC001518,ACC000223,Journal entry 7668,pending,User41
JE00007669,2022-11-16 12:00:00,2022-11-16 12:00:00,31662.17,USD,ACC002237,ACC003573,Journal entry 7669,posted,User28
JE00007670,2022-11-16 13:00:00,2022-11-16 13:00:00,25633.94,USD,ACC004026,ACC002731,Journal entry 7670,pending,User45
JE00007671,2022-11-16 14:00:00,2022-11-16 14:00:00,49597.28,EUR,ACC002121,ACC000226,Journal entry 7671,posted,User7
JE00007672,2022-11-16 15:00:00,2022-11-16 15:00:00,8776.24,USD,ACC003797,ACC002321,Journal entry 7672,posted,User19
JE00007673,2022-11-16 16:00:00,2022-11-16 16:00:00,46773.9,USD,ACC004300,ACC001093,Journal entry 7673,posted,
JE00007674,2022-11-16 17:00:00,2022-11-16 17:00:00,20138.39,USD,ACC004669,ACC002107,Journal entry 7674,posted,User38
JE00007675,2022-11-16 18:00:00,2022-11-16 18:00:00,23452.85,USD,ACC001459,ACC001422,Journal entry 7675,posted,User11
JE00007676,2022-11-16 19:00:00,2022-11-16 19:00:00,26477.23,USD,ACC002381,ACC003922,Journal entry 7676,posted,User17
JE00007677,2022-11-16 20:00:00,2022-11-16 20:00:00,13341.79,EUR,ACC001930,ACC000288,Journal entry 7677,posted,User5
JE00007678,2022-11-16 21:00:00,2022-11-16 21:00:00,48186.51,USD,ACC002515,ACC002998,Journal entry 7678,posted,
JE00007679,2022-11-16 22:00:00,2022-11-16 22:00:00,45583.21,EUR,ACC003714,ACC003966,Journal entry 7679,posted,
JE00007680,2022-11-16 23:00:00,2022-11-16 23:00:00,48647.96,EUR,ACC001620,ACC000008,Journal entry 7680,posted,User1
JE00007681,2022-11-17 00:00:00,2022-11-17 00:00:00,49846.29,USD,ACC001165,ACC004523,Journal entry 7681,reversed,
JE00007682,2022-11-17 01:00:00,2022-11-17 01:00:00,33523.02,USD,ACC001344,ACC003810,Journal entry 7682,posted,User28
JE00007683,2022-11-17 02:00:00,2022-11-17 02:00:00,22639.11,USD,ACC003831,ACC001397,Journal entry 7683,posted,User25
JE00007684,2022-11-17 03:00:00,2022-11-17 03:00:00,42551.62,EUR,ACC004983,ACC002413,Journal entry 7684,posted,User25
JE00007685,2022-11-17 04:00:00,2022-11-17 04:00:00,1287.86,USD,ACC000516,ACC003405,Journal entry 7685,posted,User4
JE00007686,2022-11-17 05:00:00,2022-11-17 05:00:00,41736.76,USD,ACC004887,ACC002585,Journal entry 7686,posted,User44
JE00007687,2022-11-17 06:00:00,2022-11-17 06:00:00,24914.57,GBP,ACC000161,ACC003783,Journal entry 7687,reversed,User41
JE00007688,2022-11-17 07:00:00,2022-11-17 07:00:00,33693.68,USD,ACC002649,ACC004448,Journal entry 7688,pending,User11
JE00007689,2022-11-17 08:00:00,2022-11-17 08:00:00,18764.9,USD,ACC000669,ACC001791,Journal entry 7689,posted,User18
JE00007690,2022-11-17 09:00:00,2022-11-17 09:00:00,18494.3,GBP,ACC004776,ACC000547,Journal entry 7690,posted,User5
JE00007691,2022-11-17 10:00:00,2022-11-17 10:00:00,1682.69,USD,ACC003810,ACC002158,Journal entry 7691,posted,User7
JE00007692,2022-11-17 11:00:00,2022-11-17 11:00:00,21247.09,USD,ACC001781,ACC002998,Journal entry 7692,pending,User42
JE00007693,2022-11-17 12:00:00,2022-11-17 12:00:00,20476.87,USD,ACC003433,ACC003876,Journal entry 7693,posted,User6
JE00007694,2022-11-17 13:00:00,2022-11-17 13:00:00,11317.08,EUR,ACC004250,ACC001411,Journal entry 7694,posted,User18
